62.5 65.98 0.0 0.14
61.86 61.46 0.0 0.12
64.58 63.4 0.0 0.13
65.46 63.02 0.0 0.12
61.98 61.86 0.0 0.13
64.43 65.1 0.0 0.12
64.06 63.92 0.0 0.13
60.82 64.06 0.0 0.12
62.5 65.98 0.0 0.13
65.46 60.42 0.0 0.12
