75.56 66.67 50.0 217.95
78.33 81.11 63.33 177.13
80.0 68.89 42.22 224.4
79.44 72.78 46.67 203.47
84.44 74.44 47.78 203.15
76.67 73.33 51.11 206.5
74.44 73.33 54.44 187.67
79.44 72.78 47.78 176.01
74.44 75.56 57.78 177.34
78.33 74.44 55.56 227.41
