73.44 63.4 51.44 1309.78
71.65 62.5 48.56 1083.94
73.44 68.56 51.08 1110.23
73.71 65.1 51.44 1087.23
72.4 62.89 46.76 1411.0
72.16 65.1 51.44 1084.71
72.92 68.04 51.08 1200.48
72.16 65.1 50.72 1069.36
71.35 64.43 51.44 1168.29
73.2 63.54 50.72 1043.26
