66.67 65.46 48.56 76.73
67.01 64.06 46.04 33.5
68.23 63.92 44.24 56.79
69.07 63.54 50.36 66.12
69.79 60.31 53.24 47.85
66.49 64.06 50.36 33.19
66.15 60.82 46.4 47.68
68.04 67.19 58.27 47.3
66.15 62.37 50.36 67.2
72.16 64.58 57.55 39.65
