97.54 95.44 53.33 128.93
96.84 94.37 40.0 128.68
97.18 93.68 60.0 130.96
97.19 96.13 40.0 128.88
96.48 96.84 43.33 130.23
96.84 96.13 46.67 134.18
95.42 93.68 46.67 115.59
97.89 91.9 56.67 123.28
96.83 94.39 50.0 117.73
97.54 95.77 56.67 124.14
