98.59 96.49 50.0 13.21
98.95 94.72 56.67 11.77
98.24 95.44 40.0 12.42
98.25 94.01 56.67 12.31
98.24 95.44 63.33 12.66
98.6 96.13 40.0 13.12
97.54 93.68 70.0 13.16
99.3 94.01 43.33 10.64
97.89 95.09 50.0 10.22
98.25 95.77 53.33 11.7
