75.0 66.67 50.0 234.99
74.44 80.56 44.44 210.45
78.89 68.89 42.22 240.83
79.44 73.89 53.33 188.87
83.89 74.44 47.78 204.23
75.56 76.11 38.89 224.16
75.0 73.33 54.44 213.97
75.56 73.33 45.56 204.52
74.44 75.56 57.78 184.04
78.89 76.11 44.44 222.94
