77.78 66.67 50.0 193.38
75.56 81.11 51.11 229.99
82.22 68.89 42.22 225.71
81.11 73.89 43.33 209.65
82.22 74.44 47.78 269.8
77.78 75.56 43.33 260.64
76.67 73.33 54.44 189.66
79.44 71.67 52.22 193.13
75.56 75.56 57.78 187.17
79.44 74.44 43.33 225.09
