97.89 95.44 53.33 135.71
97.89 94.72 50.0 137.64
98.24 93.68 60.0 117.2
98.6 94.72 40.0 113.45
97.89 96.84 43.33 194.07
97.89 95.07 30.0 180.36
97.18 93.68 46.67 100.74
98.95 94.72 60.0 146.58
97.89 94.39 50.0 120.79
98.25 95.42 56.67 131.34
