76.11 73.89 57.78 66.95
76.67 82.78 51.11 65.05
80.56 70.56 56.67 72.94
79.44 73.89 60.0 57.12
85.0 73.33 51.11 65.55
78.33 73.33 61.11 51.42
77.78 72.22 50.0 61.15
78.33 68.33 61.11 51.36
77.78 73.89 55.56 65.19
78.89 71.67 54.44 54.04
