67.78 67.22 48.89 1.38
70.0 79.44 50.0 1.37
75.56 68.89 40.0 2.13
73.89 73.89 42.22 3.58
76.11 76.11 44.44 2.85
74.44 73.89 60.0 3.25
65.56 73.89 53.33 1.36
72.78 72.78 35.56 3.62
68.33 72.78 54.44 2.69
73.89 75.0 50.0 1.35
