66.15 64.95 51.08 1058.46
65.46 62.5 48.92 891.37
65.62 63.4 46.04 1065.89
65.98 62.5 46.4 904.13
64.58 59.28 54.68 1067.36
68.56 64.06 47.84 915.87
66.67 60.31 47.84 1029.91
64.95 61.98 54.68 903.67
65.62 63.92 52.52 1042.13
67.53 63.02 52.52 896.55
