78.33 70.56 85.56 75.49
80.0 80.56 88.89 72.45
81.67 73.89 87.78 68.65
80.56 70.56 82.22 75.61
84.44 76.11 82.22 77.61
77.78 73.33 83.33 78.66
78.33 70.56 82.22 75.14
80.0 66.67 85.56 77.34
78.89 73.89 85.56 70.15
81.67 73.33 84.44 67.95
