76.11 70.56 53.33 78.12
77.78 83.33 54.44 71.54
79.44 68.89 42.22 75.26
80.0 76.11 54.44 70.4
83.89 75.56 57.78 77.93
77.22 73.33 45.56 92.52
78.33 69.44 60.0 66.49
79.44 66.67 55.56 70.57
75.0 72.78 64.44 74.05
78.33 74.44 52.22 68.01
