78.12 63.92 53.6 1075.2
73.71 71.88 55.4 803.65
72.92 62.37 47.48 1061.74
74.74 66.67 55.04 843.96
76.56 64.95 52.88 1037.26
75.77 66.15 56.47 912.49
74.48 64.43 50.0 1055.89
75.77 67.19 52.88 909.47
71.88 61.86 44.6 1073.12
75.77 64.06 52.52 1036.64
