76.56 64.95 51.08 973.7
72.68 60.42 51.8 849.44
72.4 63.4 46.04 1096.86
74.23 61.46 50.36 872.29
75.52 59.28 54.68 937.9
75.26 61.46 48.2 834.29
74.48 60.31 47.84 1002.45
71.13 66.15 50.36 879.83
72.4 63.92 52.52 1088.45
76.29 62.5 47.48 888.86
