98.94 96.14 50.0 11.28
98.6 96.83 53.33 9.94
99.3 95.44 50.0 8.73
98.25 96.13 53.33 10.35
98.24 95.79 33.33 13.03
98.6 96.48 53.33 10.38
97.54 97.54 40.0 12.07
99.3 95.42 46.67 8.92
97.89 94.04 50.0 10.36
98.25 96.13 53.33 9.32
