70.56 66.67 50.0 225.29
70.56 82.78 46.67 229.64
75.0 68.89 42.22 238.31
73.33 75.0 54.44 219.1
77.22 74.44 47.78 239.9
72.22 76.11 48.89 242.76
71.11 73.33 54.44 230.0
72.78 73.33 50.0 227.29
68.33 75.56 57.78 211.71
74.44 75.0 50.0 227.49
